Listing ID,Listing name,Final URL,Image URL,City name,Description,Price,Property type,Listing type,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID,Formatted price
43462,"Apartamento com 3 quartos à venda, 91m² - Jardim Irajá - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/jardim-iraja/43462,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43462/e8d82fb678a344ca02b62c6737136f54AT.jpg,RIBEIRÃO PRETO,Apartamento - 3 quartos - Jardim Irajá - 91m² - Ribeirão Preto,420000 BRL,apartment,rent,apartamento;locação;3 quartos;jardim irajá;ribeirão preto,"JARDIM IRAJÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 420.000/mês
30936,"Casa de condomínio com 3 quartos à venda, 144m² - Quinta da Primavera - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/quinta-da-primavera/30936,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/30936/019a1d06f3859fda1c705b1ba49a0958AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Quinta Da Primavera - 144m² - Ribeirão Preto,1250000 BRL,house,rent,casa;locação;3 quartos;quinta da primavera;ribeirão preto,"QUINTA DA PRIMAVERA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.250.000/mês
41061,"Casa residencial com 3 quartos à venda, 455m² - Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/ribeirania/41061,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41061/ac930b2b20368dd3df9527240b7d03e4AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Ribeirânia - 455m² - Ribeirão Preto,1300000 BRL,house,rent,casa;locação;3 quartos;ribeirânia;ribeirão preto,"RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.300.000/mês
30943,Terreno a venda em Cravinhos - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/terreno/cravinhos/condominio-residencial-ana-carolina/30943,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/30943/1695760531271AT.jpg,CRAVINHOS,Terreno - Condomínio Residencial Ana Carolina - 525m² - Cravinhos,261000 BRL,land,rent,terreno;locação;condomínio residencial ana carolina;cravinhos,"Condomínio Residencial Ana Carolina, CRAVINHOS, São Paulo",,,,,,,R$ 261.000/mês
41103,"Casa de condomínio com 4 quartos à venda, 274 m² - Vila do Golf - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/41103,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41103/50eb7febd826396761b54025f6cd674aAT.jpg,RIBEIRÃO PRETO,Casa - 4 quartos - Bonfim Paulista - 274m² - Ribeirão Preto,2420000 BRL,house,rent,casa;locação;4 quartos;bonfim paulista;ribeirão preto,"BONFIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.420.000/mês
31171,"Casa Residencial com 5 quartos à venda, 438m² - Jardim Paulistano - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/jardim-paulistano/31171,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/31171/1694560059125AT.jpg,RIBEIRÃO PRETO,Casa - 5 quartos - Jardim Paulistano - 438m² - Ribeirão Preto,1200000 BRL,house,rent,casa;locação;5 quartos;jardim paulistano;ribeirão preto,"JARDIM PAULISTANO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.200.000/mês
31435,Chácara em Condomínio Fechado Residencial 3 dormitórios com 3.000 metros á venda em Ribeirão Preto - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/rural/ribeirao-preto/condominio-balneario-recreativa/31435,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/31435/1696301751901AT.jpg,RIBEIRÃO PRETO,Rural - 7 quartos - Condomínio Balneário Recreativa - 371m² - Ribeirão Preto,1070000 BRL,other,rent,rural;locação;7 quartos;condomínio balneário recreativa;ribeirão preto,"CONDOMÍNIO BALNEÁRIO RECREATIVA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.070.000/mês
41134,"Casa comercial com 15 salas à venda, 450m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/alto-da-boa-vista/41134,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41134/d8eab437e93c010628beb694bd47e49fAT.jpg,RIBEIRÃO PRETO,Casa - 1 quartos - Alto Da Boa Vista - 450m² - Ribeirão Preto,1850000 BRL,house,rent,casa;locação;1 quartos;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.850.000/mês
31221,"Casa de Condomínio com 3 suítes à venda, 250m² - Quinta da Primavera - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/quinta-da-primavera/31221,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/31221/1694547581404AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Quinta Da Primavera - 250m² - Ribeirão Preto,1550000 BRL,house,rent,casa;locação;3 quartos;quinta da primavera;ribeirão preto,"QUINTA DA PRIMAVERA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.550.000/mês
41142,"Casa de Condomínio com 7 quartos à venda, 560m² - Escarpas do Lago - Capitólio MG - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/capitolio/escarpas-do-lago/41142,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41142/9387e278b1c17a20a5f571a4a00972feAT.jpg,Capitolio,Casa - 8 quartos - Escarpas Do Lago - 560m² - Capitolio,3100000 BRL,house,rent,casa;locação;8 quartos;escarpas do lago;capitolio,"ESCARPAS DO LAGO, Capitolio, Minas Gerais",,,,,,,R$ 3.100.000/mês
31457,Casa em Condomínio em Ribeirão Preto à Venda - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/31457,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/31457/1695760749409AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Bonfim Paulista - 190m² - Ribeirão Preto,1650000 BRL,house,rent,casa;locação;3 quartos;bonfim paulista;ribeirão preto,"BONFIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.650.000/mês
41148,"Casa de condomínio com 3 quartos á venda, 169 m² - Condomínio Residencial Vila Real - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/41148,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41148/46015b5c215feac2f5df9873c0b6197cAT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Bonfim Paulista - 169m² - Ribeirão Preto,1500000 BRL,house,rent,casa;locação;3 quartos;bonfim paulista;ribeirão preto,"BONFIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.500.000/mês
31793,"Apartamento com 3 suítes à venda, 118m² - Jardim Olhos D'água - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/jardim-olhos-d-agua/31793,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/31793/1694565464813AT.jpg,RIBEIRÃO PRETO,Apartamento - 3 quartos - Jardim Olhos D'Água - 118m² - Ribeirão Preto,1000000 BRL,apartment,rent,apartamento;locação;3 quartos;jardim olhos d'água;ribeirão preto,"Jardim Olhos D'água, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.000.000/mês
11568,Casa em Condomínio em Ribeirão Preto para Locação e Venda - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/11568,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/11568/1696278268084AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Bonfim Paulista - 723m² - Ribeirão Preto,1300000 BRL,house,rent,casa;locação;3 quartos;bonfim paulista;ribeirão preto,"BONFIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.300.000/mês
11726,"Galpão à venda no Parque Industrial Tanquinho, Ribeirão Preto - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/comercial/ribeirao-preto/parque-industrial-tanquinho/11726,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/11726/1696310187501AT.jpg,RIBEIRÃO PRETO,Comercial - Parque Industrial Tanquinho - 600m² - Ribeirão Preto,1330000 BRL,commercial,rent,comercial;locação;parque industrial tanquinho;ribeirão preto,"PARQUE INDUSTRIAL TANQUINHO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.330.000/mês
43287,"Apartamento com 2 quartos para alugar, 76m² - Jardim Irajá - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/jardim-iraja/43287,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43287/a4122d7b1e0772737c624f4c5782e69eAT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Jardim Irajá - 76m² - Ribeirão Preto,740000 BRL,apartment,rent,apartamento;locação;2 quartos;jardim irajá;ribeirão preto,"JARDIM IRAJÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 740.000/mês
27376,"Terreno à venda, 270m² - Jardim Califórnia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/jardim-california/27376,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27376/1837362a1b61562c385ef8cad7481651AT.jpg,RIBEIRÃO PRETO,Terreno - Jardim Califórnia - 270m² - Ribeirão Preto,340000 BRL,land,rent,terreno;locação;jardim califórnia;ribeirão preto,"JARDIM CALIFÓRNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 340.000/mês
27455,"Casa de Condomínio com 3 suítes à venda, 247m², Quintas de São José - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/quintas-de-sao-jose/27455,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27455/1695760420683AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Quintas De São José - 247m² - Ribeirão Preto,1650000 BRL,house,rent,casa;locação;3 quartos;quintas de são josé;ribeirão preto,"QUINTAS DE SÃO JOSÉ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.650.000/mês
27529,"Terreno Residencial à venda, 664m² - Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/ribeirania/27529,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27529/1694553146014AT.jpg,RIBEIRÃO PRETO,Terreno - Ribeirânia - 664m² - Ribeirão Preto,480000 BRL,land,rent,terreno;locação;ribeirânia;ribeirão preto,"RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 480.000/mês
27535,"Casa de condomínio com 3 suítes à venda, 302m² - Allto do Castelo - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/residencial-alto-do-castelo/27535,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27535/1695754388829AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Residencial Alto Do Castelo - 302m² - Ribeirão Preto,2850000 BRL,house,rent,casa;locação;3 quartos;residencial alto do castelo;ribeirão preto,"RESIDENCIAL ALTO DO CASTELO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.850.000/mês
43296,"Casa de condomínio com 3 quartos para à venda , 272m² - Alphaville - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/residencial-e-empresarial-alphaville/43296,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43296/96dbd213305114fb2dac662362a82137AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Residencial E Empresarial Alphaville - 272m² - Ribeirão Preto,2730000 BRL,house,rent,casa;locação;3 quartos;residencial e empresarial alphaville;ribeirão preto,"Residencial e Empresarial Alphaville, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.730.000/mês
27541,"Terreno em condomínio à venda, 1.000m² - Jardim Olhos d'Água - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/jardim-olhos-d-agua/27541,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27541/1695754942200AT.jpg,RIBEIRÃO PRETO,Terreno - Jardim Olhos D'Água - 1m² - Ribeirão Preto,3800000 BRL,land,rent,terreno;locação;jardim olhos d'água;ribeirão preto,"Jardim Olhos D'água, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.800.000/mês
27563,"Apartamento 3 quartos à Venda Vila Seixas, Ribeirão Preto - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/vila-seixas/27563,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27563/1694556003170AT.jpg,RIBEIRÃO PRETO,Apartamento - 3 quartos - Vila Seixas - 95m² - Ribeirão Preto,450000 BRL,apartment,rent,apartamento;locação;3 quartos;vila seixas;ribeirão preto,"VILA SEIXAS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 450.000/mês
27594,Casa em Ribeirão Preto à Venda - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/vila-seixas/27594,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27594/1694537303388AT.jpg,RIBEIRÃO PRETO,Casa - 1 quartos - Vila Seixas - 132m² - Ribeirão Preto,600000 BRL,house,rent,casa;locação;1 quartos;vila seixas;ribeirão preto,"VILA SEIXAS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 600.000/mês
27628,Terreno / Area à venda Chacaras Pedro Correa de Carvalho - Proximo Via Norte - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/chacaras-pedro-correa-de-carvalho/27628,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27628/1694567040616AT.jpg,RIBEIRÃO PRETO,Terreno - Chácaras Pedro Corrêa De Carvalho - 5370m² - Ribeirão Preto,2600000 BRL,land,rent,terreno;locação;chácaras pedro corrêa de carvalho;ribeirão preto,"CHÁCARAS PEDRO CORRÊA DE CARVALHO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.600.000/mês
27620,SOBRADO RESIDENCIAL MOBILIADO PARA VENDA NO ALTO DA BOA VISTA RIBEIRÃO PRETO - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/alto-da-boa-vista/27620,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27620/1694559404724AT.jpg,RIBEIRÃO PRETO,Casa - 4 quartos - Alto Da Boa Vista - 318m² - Ribeirão Preto,1380000 BRL,house,rent,casa;locação;4 quartos;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.380.000/mês
27656,"Casa residencial à venda, 315m² - City Ribeirão - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/city-ribeirao/27656,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27656/1696312768822AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - City Ribeirão - 315m² - Ribeirão Preto,1280000 BRL,house,rent,casa;locação;3 quartos;city ribeirão;ribeirão preto,"CITY RIBEIRÃO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.280.000/mês
27819,Casa de esquina a venda na Lagoinha Ribeirão Preto - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/parque-industrial-lagoinha/27819,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27819/1696300595083AT.jpg,RIBEIRÃO PRETO,Casa - 4 quartos - Parque Industrial Lagoinha - 336m² - Ribeirão Preto,790000 BRL,house,rent,casa;locação;4 quartos;parque industrial lagoinha;ribeirão preto,"PARQUE INDUSTRIAL LAGOINHA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 790.000/mês
28004,Galpão Para Venda Joquei CLUB em Ribeirão Preto - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/comercial/ribeirao-preto/jardim-joquei-clube/28004,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28004/1694557456674AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Jóquei Clube - 4305m² - Ribeirão Preto,6000000 BRL,commercial,rent,comercial;locação;jardim jóquei clube;ribeirão preto,"JARDIM JÓQUEI CLUBE, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 6.000.000/mês
43321,"Apartamento com 2 quartos para alugar, 46m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/campos-eliseos/43321,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43321/95af779e0ef3591b392a31432ba15bafAT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Campos Elíseos - 46m² - Ribeirão Preto,199900 BRL,apartment,rent,apartamento;locação;2 quartos;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 199.900/mês
28187,"Terreno à venda, 5.200m² - Ipiranga - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/ipiranga/28187,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28187/1695756982900AT.jpg,RIBEIRÃO PRETO,Terreno - 2 quartos - Ipiranga - 5m² - Ribeirão Preto,1935000 BRL,land,rent,terreno;locação;2 quartos;ipiranga;ribeirão preto,"Ipiranga, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.935.000/mês
28250,"Sitio com 2 casas construídas, 3 alqueires á venda em Cajuru - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/rural/cajuru/cajuru/28250,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28250/1694564082289AT.jpg,CAJURU,Rural - 2 quartos - Cajuru - 300m² - Cajuru,1900000 BRL,other,rent,rural;locação;2 quartos;cajuru;cajuru,"CAJURU, CAJURU, São Paulo",,,,,,,R$ 1.900.000/mês
28401,"Apartamento residencial para Venda no Jardim Botânico, Ribeirão Preto - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/jardim-botanico/28401,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28401/1695751989207AT.jpg,RIBEIRÃO PRETO,Apartamento - 1 quartos - Jardim Botanico - 59m² - Ribeirão Preto,440000 BRL,apartment,rent,apartamento;locação;1 quartos;jardim botanico;ribeirão preto,"JARDIM BOTANICO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 440.000/mês
28346,"Casa Comercial para venda, no Residencial Flórida / Alto da Boa Vista - Ribeirão Preto - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/jardim-california/28346,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28346/1695755373125AT.jpg,RIBEIRÃO PRETO,Casa - 1 quartos - Jardim Califórnia - 320m² - Ribeirão Preto,1490000 BRL,house,rent,casa;locação;1 quartos;jardim califórnia;ribeirão preto,"JARDIM CALIFÓRNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.490.000/mês
43336,"Apartamento com 3 quartos à venda, 114m² - Jardim Irajá - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/jardim-iraja/43336,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43336/5b9cfd68708d7613f52cd6b5cc969734AT.jpg,RIBEIRÃO PRETO,Apartamento - 3 quartos - Jardim Irajá - 114m² - Ribeirão Preto,680000 BRL,apartment,rent,apartamento;locação;3 quartos;jardim irajá;ribeirão preto,"JARDIM IRAJÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 680.000/mês
28472,Sala Comercial em Ribeirão Preto - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/comercial/ribeirao-preto/vila-seixas/28472,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28472/1694565157506AT.jpg,RIBEIRÃO PRETO,Comercial - Vila Seixas - 352m² - Ribeirão Preto,1450000 BRL,commercial,rent,comercial;locação;vila seixas;ribeirão preto,"VILA SEIXAS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.450.000/mês
43352,"Apartamento com 1 quarto para à venda, 46m² - Nova Aliança - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/nova-alianca/43352,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43352/03d8a6266e76c3df3fa770cdcda50054AT.jpg,RIBEIRÃO PRETO,Apartamento - 1 quartos - Nova Aliança - 46m² - Ribeirão Preto,285000 BRL,apartment,rent,apartamento;locação;1 quartos;nova aliança;ribeirão preto,"Nova Aliança, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 285.000/mês
40689,"Casa de Condomínio com 3 suítes à venda, 173m² - Vivendas da Mata - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/vivendas-da-mata/40689,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40689/9979b9ece990c6ca1648ef1848956b91AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Vivendas Da Mata - 173m² - Ribeirão Preto,1330000 BRL,house,rent,casa;locação;3 quartos;vivendas da mata;ribeirão preto,"VIVENDAS DA MATA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.330.000/mês
28643,"Casa Residencial com 9 quartos à venda, 354m² - Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/ribeirania/28643,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28643/1696299369046AT.jpg,RIBEIRÃO PRETO,Casa - 9 quartos - Ribeirânia - 354m² - Ribeirão Preto,970000 BRL,house,rent,casa;locação;9 quartos;ribeirânia;ribeirão preto,"RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 970.000/mês
29210,SALÃO/GALPÃO COMERCIAL PARA ALUGAR JARDIM ZARA PRÓXIMO ROD ANHANGUERA RIBEIRAO PRETO - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/comercial/ribeirao-preto/jardim-zara/29210,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29210/1694551880300AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Zara - 2112m² - Ribeirão Preto,3600000 BRL,commercial,rent,comercial;locação;jardim zara;ribeirão preto,"JARDIM ZARA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.600.000/mês
40690,"Casa de Condomínio com 3 suítes à venda, 151m² - Vivendas da Mata - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/vivendas-da-mata/40690,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40690/8938c23041a690c45147d68032d026e9AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Vivendas Da Mata - 151m² - Ribeirão Preto,1130000 BRL,house,rent,casa;locação;3 quartos;vivendas da mata;ribeirão preto,"VIVENDAS DA MATA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.130.000/mês
40693,"Casa de condomínio com 3 suítes à venda,195 m² - Bonfim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/40693,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40693/37e20a18150c62132f3f6eb72ff064daAT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Bonfim Paulista - 0m² - Ribeirão Preto,1670000 BRL,house,rent,casa;locação;3 quartos;bonfim paulista;ribeirão preto,"BONFIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.670.000/mês
29256,Terreno a venda em Ribeirão Preto - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/nova-alianca-sul/29256,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29256/1695760677390AT.jpg,RIBEIRÃO PRETO,Terreno - Nova Aliança Sul - 0m² - Ribeirão Preto,1600000 BRL,land,rent,terreno;locação;nova aliança sul;ribeirão preto,"Nova Aliança Sul, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.600.000/mês
43401,"Casa residencial com 3 quartos á venda, 256m² - Vila Seixas - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/vila-seixas/43401,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43401/3b771faf1e8729c1d5f311708ba1ed03AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Vila Seixas - 256m² - Ribeirão Preto,650000 BRL,house,rent,casa;locação;3 quartos;vila seixas;ribeirão preto,"VILA SEIXAS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 650.000/mês
29310,"Apartamento com 4 suítes à venda, 281m² - Jardim Irajá - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/jardim-iraja/29310,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29310/1694567844474AT.jpg,RIBEIRÃO PRETO,Apartamento - 4 quartos - Jardim Irajá - 281m² - Ribeirão Preto,1900000 BRL,apartment,rent,apartamento;locação;4 quartos;jardim irajá;ribeirão preto,"JARDIM IRAJÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.900.000/mês
40711,"Casa de condomínio com 3 suítes à venda, 188m² - Quinta dos ventos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/40711,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40711/3571b97ba543618d6efc354bd86f4732AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Bonfim Paulista - 188m² - Ribeirão Preto,1600000 BRL,house,rent,casa;locação;3 quartos;bonfim paulista;ribeirão preto,"BONFIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.600.000/mês
